X,Y,DATA_CREAZ,DENOM_CORR,DENOM_ATTO,ENTE,ID_REG_BEN,NOTE_BENE,RIFER_LEGG,TIPO_BENE,SE_SDO_ROW,icon_url
16.3779722243761,39.4876666651967,2004/01/22,ACRI - Castello Via Castello (ACRI),DL 22/01/2004,A053,1236.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1236.0000000000000000000000000000000,./0.png
16.6075874407694,39.0366971572771,2004/01/22,ALBI - Castello Taverna Vecchia (ALBI),DL 22/01/2004,A155,1101.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1101.0000000000000000000000000000000,./0.png
16.5696944453067,39.9084444450222,2004/01/22,ALBIDONA - Torre Piano di Monaci (ALBIDONA),DL 22/01/2004,A160,1239.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1239.0000000000000000000000000000000,./0.png
16.4619444452753,38.942111108782,2004/01/22,AMATO - Castello VIA GUGLIELMO MARCONI (AMATO),DL 22/01/2004,A257,1012.0000000000000000000000000000000,Rudere Integrato,LR 12/04/1990 N. 42,Fortificazione,1012.0000000000000000000000000000000,./0.png
16.7865000036355,39.0165555579282,2004/01/22,BELCASTRO - Castello Di S. Tommaso (BELCASTRO),DL 22/01/2004,A736,1016.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1016.0000000000000000000000000000000,./0.png
16.4065684350674,39.7583151972173,2004/01/22,CASSANO ALLO IONIO - Torre Di Milone (cinta muraria) (CASSANO ALLO IONIO),DL 22/01/2004,C002,1261.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1261.0000000000000000000000000000000,./0.png
16.3235555548156,39.7852500027525,2004/01/22,CASSANO ALLO IONIO - Castello Pietra Castello (CASSANO ALLO IONIO),DL 22/01/2004,C002,1259.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1259.0000000000000000000000000000000,./0.png
16.4065684350674,39.7583151972173,2004/01/22,CASSANO ALLO IONIO - Castello Bufolaria (CASSANO ALLO IONIO),DL 22/01/2004,C002,1260.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1260.0000000000000000000000000000000,./0.png
16.4045000040797,38.3834444436505,2004/01/22,CAULONIA - Castello  (CAULONIA),DL 22/01/2004,C285,1162.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1162.0000000000000000000000000000000,./0.png
16.4673333353477,38.34108333705,2004/01/22,CAULONIA - Torre Camillari (CAULONIA),DL 22/01/2004,C285,1164.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1164.0000000000000000000000000000000,./0.png
16.3993030650964,38.4050837973286,2004/01/22,CAULONIA - Bastioni  (CAULONIA),DL 22/01/2004,C285,1163.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1163.0000000000000000000000000000000,./0.png
16.419638889779,39.8280833345388,2004/01/22,CERCHIARA DI CALABRIA - Torre Palazzo della Piana (CERCHIARA DI CALABRIA),DL 22/01/2004,C489,1266.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1266.0000000000000000000000000000000,./0.png
16.3804722179566,39.8584444473891,2004/01/22,CERCHIARA DI CALABRIA - Castello Via Monterello (CERCHIARA DI CALABRIA),DL 22/01/2004,C489,1265.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1265.0000000000000000000000000000000,./0.png
16.5175000057448,39.5962222182999,2004/01/22,CORIGLIANO CALABRO - Castello Ducale (CORIGLIANO CALABRO),DL 22/01/2004,D005,1273.0000000000000000000000000000000,Conservato Restaurato,LR 12/04/1990 N. 42,Fortificazione,1273.0000000000000000000000000000000,./0.png
16.5172222217577,39.5966666706927,2004/01/22,CORIGLIANO CALABRO - Torre Schiavonea (CORIGLIANO CALABRO),DL 22/01/2004,D005,1275.0000000000000000000000000000000,Conservato Restaurato,LR 12/04/1990 N. 42,Fortificazione,1275.0000000000000000000000000000000,./0.png
16.4767499993265,39.6974444452748,2004/01/22,CORIGLIANO CALABRO - Torre Del Ferro (o del Cupo) (CORIGLIANO CALABRO),DL 22/01/2004,D005,1276.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1276.0000000000000000000000000000000,./0.png
16.4545277799401,39.6528333290105,2004/01/22,CORIGLIANO CALABRO - Castello S. Mauro (CORIGLIANO CALABRO),DL 22/01/2004,D005,1274.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1274.0000000000000000000000000000000,./0.png
17.1872499945276,39.0179166708964,2004/01/22,CROTONE - Torre Di Scifo (CROTONE),DL 22/01/2004,D122,1047.0000000000000000000000000000000,Conservato,LR 12/04/1990 N. 42,Fortificazione,1047.0000000000000000000000000000000,./0.png
17.1045728501039,39.1082133155183,2004/01/22,CROTONE - Torre Di Capocolonna (CROTONE),DL 22/01/2004,D122,1046.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1046.0000000000000000000000000000000,./0.png
17.2054166615756,39.028555557516,2004/01/22,CROTONE - Torre Di Mariello o Nao (CROTONE),DL 22/01/2004,D122,1048.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1048.0000000000000000000000000000000,./0.png
17.1318055541107,39.0813611099741,2004/01/22,CROTONE - Castello Detto di Carlo V (CROTONE),DL 22/01/2004,D122,1045.0000000000000000000000000000000,Conservato Restaurato,LR 12/04/1990 N. 42,Fortificazione,1045.0000000000000000000000000000000,./0.png
16.9838055518401,38.9526111102481,2004/01/22,CUTRO - Torre Di S. Leonardo (CUTRO),DL 22/01/2004,D236,1054.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1054.0000000000000000000000000000000,./0.png
16.4864146153255,38.6412023929565,2004/01/22,DAVOLI - Palazzo fortificato Loc.Felluso (DAVOLI),DL 22/01/2004,D257,1055.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1055.0000000000000000000000000000000,./0.png
16.4864146153255,38.6412023929565,2004/01/22,DAVOLI - Torre Loc. Ravaschieri (DAVOLI),DL 22/01/2004,D257,1056.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1056.0000000000000000000000000000000,./0.png
16.3887222166979,38.9634722263134,2004/01/22,FEROLETO ANTICO - Castello  (FEROLETO ANTICO),DL 22/01/2004,D544,1058.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1058.0000000000000000000000000000000,./0.png
16.43427231019,38.8011007032718,2004/01/22,GIRIFALCO - Palazzo fort.  (GIRIFALCO),DL 22/01/2004,E050,1062.0000000000000000000000000000000,Rudere Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1062.0000000000000000000000000000000,./0.png
16.4944993664307,38.513153343709,2004/01/22,GUARDAVALLE - Palazzo fort. Casa Toscano (GUARDAVALLE),DL 22/01/2004,E239,1065.0000000000000000000000000000000,Rudere Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1065.0000000000000000000000000000000,./0.png
16.4944993664307,38.513153343709,2004/01/22,GUARDAVALLE - Torre Camminisi (GUARDAVALLE),DL 22/01/2004,E239,1066.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1066.0000000000000000000000000000000,./0.png
15.9011111055423,38.6463055554542,2004/01/22,DRAPIA - Castello Caria (Galluppi) (DRAPIA),DL 22/01/2004,D364,1057.0000000000000000000000000000000,Conservato Restaurato,LR 12/04/1990 N. 42,Fortificazione,1057.0000000000000000000000000000000,./0.png
16.1757801064029,38.9944257950587,2004/01/22,FALERNA - Torre Del Lupo (FALERNA),DL 22/01/2004,D476,1033.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1033.0000000000000000000000000000000,./0.png
16.1589722255231,38.9806388844948,2004/01/22,FALERNA - Castello Castiglione marittimo (FALERNA),DL 22/01/2004,D476,1032.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1032.0000000000000000000000000000000,./0.png
16.0983695875417,38.0274409183129,2004/01/22,FERRUZZANO - Torre Capo Bruzzano (FERRUZZANO),DL 22/01/2004,D557,1170.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1170.0000000000000000000000000000000,./0.png
16.0983695875417,38.0274409183129,2004/01/22,FERRUZZANO - Torre Scalo ferrovia (FERRUZZANO),DL 22/01/2004,D557,1171.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1171.0000000000000000000000000000000,./0.png
16.3096954360206,38.7927892687311,2004/01/22,FILADELFIA - Castello Castelmenando (FILADELFIA),DL 22/01/2004,D587,1059.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1059.0000000000000000000000000000000,./0.png
16.2503784029416,38.7794854974591,2004/01/22,FRANCAVILLA ANGITOLA - Castello Chiesa Matrice (FRANCAVILLA ANGITOLA),DL 22/01/2004,D762,1060.0000000000000000000000000000000,Rudere Integrato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1060.0000000000000000000000000000000,./0.png
16.1224417189952,38.6168761958337,2004/01/22,FRANCICA - Torre Mutari (FRANCICA),DL 22/01/2004,D767,1061.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1061.0000000000000000000000000000000,./0.png
16.2156944394437,38.2733055536358,2004/01/22,GERACE - Castello G. superiore (GERACE),DL 22/01/2004,D975,1172.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1172.0000000000000000000000000000000,./0.png
15.9208176622459,38.4265580404716,2004/01/22,GIOIA TAURO - Castello  (GIOIA TAURO),DL 22/01/2004,E041,1173.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1173.0000000000000000000000000000000,./0.png
16.1916343740987,38.9684226922504,2004/01/22,GIZZERIA - Torre Spineto (GIZZERIA),DL 22/01/2004,E068,1063.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1063.0000000000000000000000000000000,./0.png
16.165722223552,38.9536944443841,2004/01/22,GIZZERIA - Torre Capo Suvero (Scapuzzata) (GIZZERIA),DL 22/01/2004,E068,1064.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1064.0000000000000000000000000000000,./0.png
16.2641666635894,38.3647499992093,2004/01/22,GROTTERIA - Castello Castello (GROTTERIA),DL 22/01/2004,E212,1177.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1177.0000000000000000000000000000000,./0.png
15.9011944448694,38.5660555568581,2004/01/22,JOPPOLO - Torre Parnaso (Agnone) (JOPPOLO),DL 22/01/2004,E389,1067.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1067.0000000000000000000000000000000,./0.png
15.8948278522995,38.5902533894539,2004/01/22,JOPPOLO - Castello  (JOPPOLO),DL 22/01/2004,E389,1068.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1068.0000000000000000000000000000000,./0.png
16.2912200523424,38.9356716919455,2004/01/22,LAMEZIA TERME - Casa fortificata Nicastro (LAMEZIA TERME),DL 22/01/2004,M208,1082.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1082.0000000000000000000000000000000,./0.png
16.3239166691171,38.9814444461379,2004/01/22,LAMEZIA TERME - Castello Rione Castello in Nicastro (LAMEZIA TERME),DL 22/01/2004,M208,1081.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1081.0000000000000000000000000000000,./0.png
16.2912200523424,38.9356716919455,2004/01/22,LAMEZIA TERME - Torre Bastione di Malta in S. Eufemia Lam. (LAMEZIA TERME),DL 22/01/2004,M208,1100.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1100.0000000000000000000000000000000,./0.png
16.0843617864796,38.4979964206063,2004/01/22,LAUREANA DI BORRELLO - Castello Borrello (LAUREANA DI BORRELLO),DL 22/01/2004,E479,1178.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1178.0000000000000000000000000000000,./0.png
16.2163783153467,38.729998235583,2004/01/22,MAIERATO - Castello La Rocca (MAIERATO),DL 22/01/2004,E836,1076.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1076.0000000000000000000000000000000,./0.png
15.8819722176099,38.3019444432159,2004/01/22,MELICUCCA' - Castello Via Castello (MELICUCCA''),DL 22/01/2004,F105,1179.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1179.0000000000000000000000000000000,./0.png
15.7831438676322,37.9593759807497,2004/01/22,MELITO DI PORTO SALVO - Torre Annà (di Melito) (MELITO DI PORTO SALVO),DL 22/01/2004,F112,1181.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1181.0000000000000000000000000000000,./0.png
15.7596388865848,37.9491666683274,2004/01/22,MELITO DI PORTO SALVO - Castello Pentidattilo (MELITO DI PORTO SALVO),DL 22/01/2004,F112,1180.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1180.0000000000000000000000000000000,./0.png
15.7406809869378,37.9942783538407,2004/01/22,MONTEBELLO IONICO - Castello  (MONTEBELLO IONICO),DL 22/01/2004,D746,1185.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1185.0000000000000000000000000000000,./0.png
15.7032519758941,37.9986772307866,2004/01/22,MOTTA SAN GIOVANNI - Torre Pellaro (MOTTA SAN GIOVANNI),DL 22/01/2004,F779,1187.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1187.0000000000000000000000000000000,./0.png
15.71188889353,38.0252500029918,2004/01/22,MOTTA SAN GIOVANNI - Castello S. Aniceto (MOTTA SAN GIOVANNI),DL 22/01/2004,F779,1186.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1186.0000000000000000000000000000000,./0.png
15.9373333373703,38.5523055546695,2004/01/22,NICOTERA - Castello Via Umberto I (NICOTERA),DL 22/01/2004,F888,1083.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1083.0000000000000000000000000000000,./0.png
15.98025833659,38.2940253914525,2004/01/22,OPPIDO MAMERTINA - Castello Oppido Vecchio (OPPIDO MAMERTINA),DL 22/01/2004,G082,1188.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1188.0000000000000000000000000000000,./0.png
16.0608611078202,37.9256111116468,2004/01/22,PALIZZI - Torre Capo Spartivento (PALIZZI),DL 22/01/2004,G277,1191.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1191.0000000000000000000000000000000,./0.png
15.9880000046265,37.967333333202,2004/01/22,PALIZZI - Castello  (PALIZZI),DL 22/01/2004,G277,1189.0000000000000000000000000000000,Rudere Integrato,LR 12/04/1990 N. 42,Fortificazione,1189.0000000000000000000000000000000,./0.png
15.9987500054027,37.93216666908,2004/01/22,PALIZZI - Torre Mozza (PALIZZI),DL 22/01/2004,G277,1190.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1190.0000000000000000000000000000000,./0.png
15.8644444452456,38.3947777815956,2004/01/22,PALMI - Torre S. Francesco (o S. Fantino) (PALMI),DL 22/01/2004,G288,1193.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1193.0000000000000000000000000000000,./0.png
15.8697869570935,38.3774349466962,2004/01/22,PALMI - Torre Pietrenere (PALMI),DL 22/01/2004,G288,1194.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1194.0000000000000000000000000000000,./0.png
15.8697869570935,38.3774349466962,2004/01/22,PALMI - Castello  (PALMI),DL 22/01/2004,G288,1192.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1192.0000000000000000000000000000000,./0.png
16.1894116231213,38.7596909791929,2004/01/22,PIZZO - Torre Del Pizzo o Pizzofalcone (PIZZO),DL 22/01/2004,G722,1091.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1091.0000000000000000000000000000000,./0.png
16.1602777814444,38.7355555588717,2004/01/22,PIZZO - Castello  (PIZZO),DL 22/01/2004,G722,1090.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1090.0000000000000000000000000000000,./0.png
16.2358611056607,38.2038055600086,2004/01/22,PORTIGLIOLA - Torre Pagliopoli (dei Corvi) (PORTIGLIOLA),DL 22/01/2004,G905,1197.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1197.0000000000000000000000000000000,./0.png
16.2135833384499,38.2199166687108,2004/01/22,PORTIGLIOLA - Fortezza Castellace (PORTIGLIOLA),DL 22/01/2004,G905,1198.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1198.0000000000000000000000000000000,./0.png
15.6457500005757,38.1654722196646,2004/01/22,REGGIO DI CALABRIA - Torre Gallico (REGGIO DI CALABRIA),DL 22/01/2004,H224,1203.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1203.0000000000000000000000000000000,./0.png
15.6442499998659,38.1059444402506,2004/01/22,REGGIO DI CALABRIA - Castello Piazza C. (REGGIO DI CALABRIA),DL 22/01/2004,H224,1199.0000000000000000000000000000000,Conservato Parzialmente,LR 12/04/1990 N. 42,Fortificazione,1199.0000000000000000000000000000000,./0.png
15.7471447974816,38.1017019612583,2004/01/22,REGGIO DI CALABRIA - Torre S. Agata (Lupo) (REGGIO DI CALABRIA),DL 22/01/2004,H224,1201.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1201.0000000000000000000000000000000,./0.png
15.6590555600234,38.1354444423465,2004/01/22,REGGIO DI CALABRIA - Torre Pentimele (REGGIO DI CALABRIA),DL 22/01/2004,H224,1202.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1202.0000000000000000000000000000000,./0.png
15.6591111076636,38.0811388864283,2004/01/22,REGGIO DI CALABRIA - Torre Ravagnese (Cugliari) (REGGIO DI CALABRIA),DL 22/01/2004,H224,1200.0000000000000000000000000000000,,LR 12/04/1990 N. 42,Fortificazione,1200.0000000000000000000000000000000,./0.png
15.7471447974816,38.1017019612583,2004/01/22,REGGIO DI CALABRIA - Torre Catona (REGGIO DI CALABRIA),DL 22/01/2004,H224,1204.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1204.0000000000000000000000000000000,./0.png
15.8608888897528,38.6385555594267,2004/01/22,RICADI - Castello Brivadi (RICADI),DL 22/01/2004,H271,1092.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1092.0000000000000000000000000000000,./0.png
15.8570060664617,38.6378356366757,2004/01/22,RICADI - Torre Capo Vaticano (RICADI),DL 22/01/2004,H271,1093.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1093.0000000000000000000000000000000,./0.png
15.9771569150702,38.470341542748,2004/01/22,ROSARNO - Torre Mesima (S. Francesco) (ROSARNO),DL 22/01/2004,H558,1210.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1210.0000000000000000000000000000000,./0.png
15.9923553024512,38.1093994337738,2004/01/22,SAMO - Torre Contrada Torre (Aragona) (SAMO),DL 22/01/2004,H013,1213.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1213.0000000000000000000000000000000,./0.png
15.9923553024512,38.1093994337738,2004/01/22,SAMO - Torre Rione Caraffa (SAMO),DL 22/01/2004,H013,1212.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1212.0000000000000000000000000000000,./0.png
16.0562222230599,38.07263888506,2004/01/22,SAMO - Castello Paleocastro (di Pitagora) (SAMO),DL 22/01/2004,H013,1211.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1211.0000000000000000000000000000000,./0.png
16.1101666652963,38.3860555599056,2004/01/22,SAN GIORGIO MORGETO - Castello  (SAN GIORGIO MORGETO),DL 22/01/2004,H889,1214.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1214.0000000000000000000000000000000,./0.png
15.8315000034828,37.9213888932584,2004/01/22,SAN LORENZO - Torre Salto la Vecchia (SAN LORENZO),DL 22/01/2004,H959,1215.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1215.0000000000000000000000000000000,./0.png
16.065861112209,38.1467777786119,2004/01/22,SAN LUCA - Castello Patania (palazzo Bottigliero) (SAN LUCA),DL 22/01/2004,H970,1216.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1216.0000000000000000000000000000000,./0.png
16.3875879062385,38.8729807197735,2004/01/22,MAIDA - Torre Dell'Amato (MAIDA),DL 22/01/2004,E834,1075.0000000000000000000000000000000,Conservato. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1075.0000000000000000000000000000000,./0.png
16.3655833355402,38.8568333322454,2004/01/22,MAIDA - Castello Piazza Roma (MAIDA),DL 22/01/2004,E834,1074.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1074.0000000000000000000000000000000,./0.png
16.492777775305,38.9272777742262,2004/01/22,MARCELLINARA - Castello Palazzo Sanseverino (MARCELLINARA),DL 22/01/2004,E925,1077.0000000000000000000000000000000,Rudere Integrato,LR 12/04/1990 N. 42,Fortificazione,1077.0000000000000000000000000000000,./0.png
16.4811944485615,40.0992222233999,2004/01/22,NOCARA - Castello Via Castello (NOCARA),DL 22/01/2004,F907,1322.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1322.0000000000000000000000000000000,./0.png
16.1623001149238,39.0312200941675,2004/01/22,NOCERA TERINESE - Torre Colle Tirrena (NOCERA TIRINESE),DL 22/01/2004,F910,1087.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1087.0000000000000000000000000000000,./0.png
16.1623001149238,39.0312200941675,2004/01/22,NOCERA TERINESE - Torre Piano del Casale (NOCERA TIRINESE),DL 22/01/2004,F910,1088.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1088.0000000000000000000000000000000,./0.png
16.1575000032232,39.0369999981183,2004/01/22,NOCERA TERINESE - Cinta muraria Via Motta (NOCERA TIRINESE),DL 22/01/2004,F910,1084.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1084.0000000000000000000000000000000,./0.png
16.1623001149238,39.0312200941675,2004/01/22,NOCERA TERINESE - Torre Pietra della Neve (NOCERA TIRINESE),DL 22/01/2004,F910,1085.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1085.0000000000000000000000000000000,./0.png
16.1623001149238,39.0312200941675,2004/01/22,NOCERA TERINESE - Torre S. Giuseppe (foce Savuto) (NOCERA TIRINESE),DL 22/01/2004,F910,1086.0000000000000000000000000000000,Traccia storica,LR 12/04/1990 N. 42,Fortificazione,1086.0000000000000000000000000000000,./0.png
16.4498888946496,40.0507222207743,2004/01/22,ORIOLO - Castello Corso Vitt. Em. (ORIOLO),DL 22/01/2004,G110,1323.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1323.0000000000000000000000000000000,./0.png
16.4111944408985,39.1622777757707,2004/01/22,PARENTI - Torre Detta Mirabelli (PARENTI),DL 22/01/2004,G331,1330.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1330.0000000000000000000000000000000,./0.png
16.423095643356,38.467965649758,2004/01/22,PAZZANO - Castello  (PAZZANO),DL 22/01/2004,G394,1195.0000000000000000000000000000000,Traccia storica. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1195.0000000000000000000000000000000,./0.png
16.4484166635338,38.4156666643075,2004/01/22,PLACANICA - Castello Via Castello (PLACANICA),DL 22/01/2004,G729,1196.0000000000000000000000000000000,Rudere Integrato,LR 12/04/1990 N. 42,Fortificazione,1196.0000000000000000000000000000000,./0.png
16.8904248701294,39.0873504570954,2004/01/22,ROCCABERNARDA - Torre fr. Magliacane (ROCCABERNARDA),DL 22/01/2004,H383,1094.0000000000000000000000000000000,Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1094.0000000000000000000000000000000,./0.png
16.4071388943195,38.3249722240599,2004/01/22,ROCCELLA IONICA - Castello Castello (ROCCELLA IONICA),DL 22/01/2004,H456,1208.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1208.0000000000000000000000000000000,./0.png
16.393416668067,38.3383888902243,2004/01/22,ROCCELLA IONICA - Torre Castello (ROCCELLA IONICA),DL 22/01/2004,H456,1209.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1209.0000000000000000000000000000000,./0.png
16.4867157961126,38.6190944397537,2004/01/22,SAN SOSTENE - Castello  (SAN SOSTENE),DL 22/01/2004,I164,1102.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1102.0000000000000000000000000000000,./0.png
16.5705833306536,38.4265833359652,2004/01/22,STILO - Torre Foce Stilaro-Vedera (STILO),DL 22/01/2004,I956,1229.0000000000000000000000000000000,Conservato Integrato,LR 12/04/1990 N. 42,Fortificazione,1229.0000000000000000000000000000000,./0.png
16.4664444430404,38.4759166648372,2004/01/22,STILO - Mura e Porte Abitato (STILO),DL 22/01/2004,I956,1230.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1230.0000000000000000000000000000000,./0.png
16.4626944392504,38.4786111088013,2004/01/22,STILO - Castello Monte Consolino (STILO),DL 22/01/2004,I956,1228.0000000000000000000000000000000,Rudere,LR 12/04/1990 N. 42,Fortificazione,1228.0000000000000000000000000000000,./0.png
16.5795851715083,39.1038479206752,2004/01/22,TAVERNA - Torre Torrazzo (TAVERNA),DL 22/01/2004,L070,1119.0000000000000000000000000000000,Rudere. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1119.0000000000000000000000000000000,./0.png
16.3628494985205,39.6640371004977,2004/01/22,TERRANOVA DA SIBARI - Castello Piazza Vitt. Em. (TERRANOVA DA SIBARI),DL 22/01/2004,L124,1366.0000000000000000000000000000000,Conservato Parzialmente. Non vi è corrispondenza geografica.,LR 12/04/1990 N. 42,Fortificazione,1366.0000000000000000000000000000000,./0.png
